date,005930,000660,402340,005935,009150,005380,373220,032830,105560,207940,028260,000270,329180,055550,034020,012450,034730,012330,068270,086790,006400,267260,010120,035420,066570,000810,298040,042660,005490,009540,006800,015760,316140,000150,010130,042700,010140,064350,138040,017670,051910,011200,033780,011070,096770,024110,079550,267250,035720,018260,003550,010950,086280,047810,278470,030200,272210,003670,071050,307950,000720,005940,259960,323410,006260,005830,016360,003490,0126Z0,352820,180640,161390,443060,039490,047050,028050,003230,007660,078930,090430,047040,005387,064400,000880,326030,021240,032640,267270,241560,353200,004170,001440,062040,029780,138930,034220,009830,000100,271560,036570,000990,377300,128940,175330,088980,454910,005385,011790,023530,000500,001040,066970,088350,052690,002380,082740,111770,018880,010060,051900,069960,004020,012510,001450,103590,035250,336260,251270,022100,036460,031210,009420,383220,011780,302440,097950,139130,028670,012750,014680,006360,017800,450080,011170,004800,005850,026960,001720,161890,085620,483650,009970,375500,003690,000240,081660,004990,204320,489790,008930,139480,073240,279570,005440,007070,004370,030000,282330,007340,071970,051600,462870,018670,008770,192820,281820,457190,020150,002790,000155,439260,103140,00680K,007810,001740,395400,000120,011210,112610,120110,009155,001800,023590,097230,069620,006040,020560,093370,475150,006280
2021-02-26,38520800,10843268,,3602803,629682,2710962,,694499,2596968,83931,848950,13205565,,4124995,3914959,995293,548833,774532,1281532,2590493,591517,341382,958500,1170208,2453529,246659,132758,396651,643591,505274,3176299,4085132,2794858.0,87742,114464,1356072,4466304,1439768,288764,3311859,656689,17928022,914224,413677,1234601,2858023,255878,59598,1617276,299391,833466,667760,827686,2022812,,1807077,2530035.0,646473,952376,139382.0,1046722,1537253,,,264374,478112,873289,2425167,,274114.0,92606,701905,,228753,1758775,1516864,54652,386974,607906,246238,3662684,232077,,648258,1993882.0,446834,5055849,250967,613639,1227680.0,186095,1828628,,259417,2135501,5633251,3168424,498919,164445,130379,996062,,72860,405819,1027806,,149193,516228,185946,18136,185732,605127,21978997,134596,32952,2035963,216882,1879315,835596,55612,211597,1003108,204823.0,928425,516630,1474540,1473679.0,396171,1242830,546943,,534748,,622167,,127142,521677,12498845,101817,95264,911006,364876,,632251,248319,534587,290698,9633,294146,243765,,37768,1539459.0,652244,1320514,442336,206763,937417,,193227,266884,628209,,1235731,528038,32773,454112,53045,159096,74106,301203,,20510,603422,75765,174860,,817974,224917,6471,,678843,741112,278902,1545919,,71990,812507,352738,1428984,39465,275198,564496,171497,119429,1494,603280,1393655,,394497
2021-03-02,33498180,9376523,,2939705,1104639,2509152,,828000,2682710,56058,465415,5012036,,2839084,1940875,727404,405669,582415,1096678,2640067,591809,230192,577510,1240322,1552321,403111,98737,223562,631545,447770,1794840,2467687,2057937.0,28722,61635,1368312,3707031,1380459,215933,2151616,697301,11059044,613895,246761,943326,1410580,101492,51361,922034,178065,531938,531046,646511,1332419,,1618205,2204061.0,729399,428689,95985.0,670386,885089,,,159027,346730,467757,2799782,,176498.0,97361,554387,,185621,1573830,1294759,32219,165437,573951,200323,2498109,131664,,453244,1558796.0,369319,2601546,192701,369678,1021215.0,208163,1507884,,209338,1485084,3252866,2216081,356545,134636,113384,721747,,251216,325399,711589,,77265,436598,142058,10232,116297,363250,8247741,104888,29164,791233,225637,8506095,695225,49539,275921,1126785,308622.0,857762,556999,916786,665693.0,262577,958532,479843,,389637,,581298,,77574,749799,6729782,59801,105012,718560,285349,,440357,153789,393828,183319,7393,408076,175588,,32254,960153.0,352219,792241,358980,110469,678919,,399659,205804,731375,,7139379,357451,29133,277449,33430,180949,97630,132792,,20491,392122,99354,147839,,614200,387688,3217,,894373,326212,723270,1315019,,57658,639696,329165,639589,37151,184000,381208,86306,110140,478,450339,1355407,,144035
2021-03-03,19882132,5827221,,1435952,505832,910872,,454724,1768016,38021,383130,2829238,,2377698,3234110,544172,394607,293770,1059167,1438117,315812,368428,671340,1287551,1033609,168664,170831,170953,794021,260600,1790629,2878871,1501636.0,34452,42352,972742,2844233,1560909,149859,1408167,416803,20737131,588516,185300,564683,2070910,101610,39527,528321,157949,334415,401507,398790,889951,,1341998,1573501.0,477480,369778,65836.0,422284,1454448,,,146571,342841,585159,2165656,,726953.0,85352,419759,,151630,2132953,1064647,18798,155517,297223,218278,1634286,183737,,275693,827873.0,337317,2377457,80372,233580,2496702.0,317893,865803,,132284,5323786,2021747,1510082,215440,100866,69600,711830,,92847,808108,383837,,69018,323414,422277,7374,92020,191155,4327934,98170,17180,407820,247194,1817040,332587,36039,1108512,1338879,84428.0,917640,253700,1155803,2031946.0,181042,1158309,826625,,224035,,848949,,34055,729781,17122253,51226,163801,446769,185194,,208030,108837,238057,194193,11680,254271,222181,,49822,487726.0,634641,316728,608403,121279,420733,,120212,757744,395075,,1866139,909500,17915,229729,59126,222592,104000,205611,,26395,697397,506847,48998,,373559,201290,8732,,673417,346263,537146,657894,,67078,351954,416806,369272,15499,143812,366003,135069,69331,464,507456,562435,,164730
2021-03-04,24348331,6586562,,1654441,638690,1274581,,505712,2851345,59014,514070,3222271,,3512450,2191866,359221,262763,401051,931716,2397599,378461,496337,716370,1585134,1342531,176119,192081,214182,1413446,381896,1638844,2279735,3036412.0,42618,48889,935088,2511970,779131,145285,1850381,348607,11174464,576520,202665,569708,2495334,91589,43912,694890,205475,460670,650300,383919,634878,,1117211,2295508.0,1865801,327506,58524.0,675212,948589,,,175355,260015,431336,1415562,,235437.0,69716,377888,,213710,10039097,1117639,15491,105431,342738,377909,3495174,91973,,409278,656140.0,366781,2728979,126258,353570,826479.0,199955,1732063,,138861,3552864,2282144,1874043,430616,96407,97325,992206,,112505,775462,378932,,65034,322235,248599,10412,99949,227426,6824224,973605,20235,1395267,218588,15863423,1235109,60305,560851,1711092,60537.0,546224,421215,3434034,527095.0,200804,63836539,563112,,254574,,987287,,90293,2319457,8941141,55679,82454,810717,206133,,278247,202161,122365,340729,9166,311854,178186,,26199,760295.0,733128,495602,718954,220781,317062,,230781,325335,486101,,1389015,759664,17063,304126,35476,150119,58716,165357,,13354,599855,360071,78157,,427609,216954,5178,,443844,320328,158680,889787,,104989,295960,552757,565829,17910,136627,284404,40729,108826,642,384664,825501,,251478
2021-03-05,20508971,6091444,,2722120,510528,1153198,,1145550,4056148,94442,610854,6108817,,4464423,1745624,460995,448632,425644,566654,2917481,439446,687437,870625,1594386,1479199,232621,95115,165373,906590,416624,1695795,1837875,2326215.0,37387,42589,1845048,3619416,743593,260872,1543988,548940,22893847,442752,204028,1353364,3800549,103486,39183,712633,153308,387743,695646,396980,901876,,1152304,1646893.0,676099,358492,104564.0,521240,813615,,,230977,364946,419248,1236410,,166537.0,78206,574812,,268312,2377452,862157,14397,147069,451865,270513,2863102,118807,,405180,760269.0,268508,3101815,156429,262096,618318.0,164541,2471174,,107521,2501543,3662318,1747733,292067,94301,127784,1267242,,52126,551962,602888,,91480,423873,180214,21335,70744,376372,22716787,990352,29781,885824,154154,3383445,1263793,39195,593463,1581620,86028.0,1018061,266014,1803161,802150.0,193535,43702182,495105,,299846,,639730,,36414,1580776,82365221,39056,74059,549052,193103,,289223,99092,157512,2281358,29142,255896,375223,,17185,532520.0,819249,350644,425093,134245,502833,,137947,272256,518920,,1570684,437501,19027,327600,37860,100477,114966,194660,,11936,410485,150420,97431,,516223,1523463,8147,,530257,234680,343216,846678,,55587,390001,1379008,460436,24385,143101,236721,67337,87052,659,347486,1262736,,303804
2021-03-08,17641256,5587787,,1209702,492766,853206,,469094,5184062,76947,346781,5138708,,5130046,1454225,711670,422364,299025,718769,2810504,373969,856643,594970,1031748,1165677,262622,103323,339641,1013246,725029,1264818,1823387,3650737.0,24747,44896,807038,7358652,1359590,415192,1344998,289075,9040955,340051,272992,1060268,4294872,157322,66797,681524,99688,316716,1564793,305209,664601,,1153675,1305998.0,572823,357649,132104.0,594303,799917,,,167492,287635,263107,1623640,,283093.0,48922,223940,,159765,2798727,6204871,17981,127328,697194,171881,3111970,121853,,229019,540419.0,337171,2265826,493366,315252,1122483.0,129915,815607,,134354,4057949,1942533,2078261,222776,76628,86957,899757,,40438,1031360,495089,,50038,0,148419,15381,88511,420344,14983783,372430,26168,1430250,232670,2089734,1104908,33518,431568,2947895,44119.0,961228,278205,821263,663001.0,185587,7952231,355070,,263426,,482484,,24412,2349717,21162735,25187,59926,576770,203329,,352383,74077,164357,1192002,9517,234810,434168,,33385,488920.0,507618,277305,552724,110829,384761,,196997,203243,278148,,2559308,319342,17052,898405,25929,169056,236995,142624,,16470,461978,161533,86336,,435472,101207,6631,,549491,257947,271739,1071400,,35081,232059,1797469,552667,37148,158211,190408,49853,81886,674,1661710,961300,,127491
2021-03-09,25420764,7822152,,1993027,871809,1254755,,681122,7203435,114463,589778,4997972,,5756996,1820421,392392,434553,522711,1029265,3415606,692526,719667,1405230,1313900,1530784,410416,187938,340762,1236147,814808,1595610,2440803,4093277.0,49310,66019,1307646,5911318,1114807,324539,1829858,436628,32684736,648048,255952,1506043,6055989,194587,70224,1068670,182483,423134,570392,619770,1174618,,1997227,1324730.0,1167428,469273,205098.0,842820,857863,,,237135,340500,453488,1659144,,303435.0,113264,397163,,288031,2317266,3152892,28607,286913,478170,274839,4140102,106206,,454058,497927.0,360933,4476213,1014534,278895,1202687.0,183899,1003833,,202155,5030807,3020051,3267696,384393,82651,92247,1806725,,51895,853699,950671,,101267,0,323597,11783,121568,649778,11518929,479306,30362,2204187,217332,2321775,787690,38603,781061,2658251,123920.0,850321,305096,1229957,1768216.0,261815,4360501,361540,,407940,,614628,,52784,2462249,62881613,55262,88186,1279560,222205,,425106,116910,170604,853613,12957,258015,678342,,26383,871984.0,796997,348302,532105,193714,610422,,166725,308991,434622,,2511280,442543,24173,792850,102861,356596,149246,228008,,15345,839090,139086,193114,,679084,177649,8995,,307860,461232,277966,1368361,,74939,238501,2165447,541542,46696,169166,245598,97731,110977,1072,980620,1263415,,228183
2021-03-10,20038422,5614476,,1568800,498442,901351,,438570,3564221,43966,456026,4286802,,2564721,1511902,333473,300882,396091,596963,1771456,468353,482349,1194430,946917,1143711,380529,84336,208233,2910722,376188,1439317,1675368,2651371.0,36195,45413,897486,3348098,779785,204088,1576300,364520,15519474,403784,381872,901429,3432807,145864,40046,899669,128032,335270,490441,352008,602238,,1149108,850927.0,604236,284946,78301.0,542700,500356,,,216565,219512,250627,799915,,215289.0,56955,402048,,152117,1294053,1980873,17631,127086,319693,144976,2583977,70788,,267630,508231.0,219518,1793655,628828,225274,1109416.0,141832,774674,,162708,2472246,2051036,1850277,205789,89962,70912,1216979,,30437,649654,840515,,55482,0,192339,5177,149814,506984,7100771,164408,18498,1111074,185945,1251976,724762,30282,333585,1467881,85422.0,638204,183673,692033,1062277.0,156759,3217294,395474,,482708,,482448,,32882,1280196,15506261,48875,63759,1051091,129256,,331905,77167,150767,387526,7287,155801,622983,,21667,705211.0,416941,261878,515372,105300,581159,,113119,320267,427766,,1137123,301404,10718,371686,40579,222697,77238,213476,,12615,399713,101531,151237,,441683,111102,3946,,457209,196022,202817,790215,,47118,230430,2328499,434569,25465,135107,141512,57142,56926,574,419479,1306629,,165172
2021-03-11,23818297,6707671,,1667660,639133,1154314,,873391,3624786,74171,619127,3215853,,3253770,2444182,1904798,288371,458085,796884,2193552,724475,471010,601325,1024741,1651447,258982,98100,365413,1002803,602567,2487815,1996727,3130712.0,62010,67077,1722158,3092656,864378,251864,3200149,601480,10807890,749463,299731,1190887,4134258,159262,48043,928091,197380,491509,531585,380403,1763532,,1805063,1222357.0,736745,455000,53957.0,579385,1015512,,,155990,317698,422499,1489367,,446049.0,61040,419672,,320108,1194589,1403609,23508,132404,375572,189899,43467859,60715,,296497,366145.0,290528,2882534,3310026,500570,887906.0,305103,784300,,163857,3287696,2891031,2252052,276465,191510,97451,1109055,,48940,601208,337678,,61338,0,165012,15026,78918,547120,5919759,446639,28074,652439,165444,2107907,682997,43760,483529,1230203,53603.0,551948,134116,1172740,854274.0,251264,1670816,404212,,235157,,667625,,57507,1500473,10573146,111393,74272,1371296,271386,,322983,75142,360624,477780,4867,234204,384583,,11902,935472.0,225051,298686,580236,136621,595200,,133553,281342,628841,,1152662,351656,34244,694829,74846,358498,48041,159927,,19519,473747,127316,129234,,797481,191510,7064,,446166,193877,189824,517954,,65418,263283,804365,584066,22060,164319,285529,30958,47561,715,376731,1557847,,189947
2021-03-12,13530573,4548695,,1165120,515683,823038,,569995,2333084,86646,530000,2466296,,2204205,5030048,749619,272949,328406,502925,1514983,418962,3107678,403715,969276,1567260,178956,76745,779877,631141,457677,1460734,1991404,2384241.0,63205,61597,2174328,3876590,3604091,257636,1719006,255668,11735479,367659,299513,908287,2416771,109472,35310,435063,95366,279885,292894,373274,1244016,,1243477,1049687.0,369512,250534,55892.0,971642,739091,,,233840,363818,377119,755700,,461596.0,37833,245578,,252870,1113890,1411343,19997,104547,338733,168172,10629289,102618,,260335,414138.0,210625,2869246,753665,490662,798585.0,151836,1694801,,96350,1868726,1904404,2873965,186450,146970,47055,1395467,,68109,531634,783509,,56277,0,168439,9152,136492,339486,5162931,219316,21711,821101,98232,1758770,551598,35135,329409,854756,40608.0,527312,216806,761764,1100650.0,120592,1600216,284030,,764878,,729949,,42672,951799,14127850,51004,35307,1081889,414652,,217049,86098,103480,600734,9933,154903,453327,,25055,798001.0,407201,193611,357459,158610,1219412,,141459,459966,394519,,1214488,188499,27582,1543433,43409,144148,75255,154859,,24196,366287,174233,66348,,438167,97025,8610,,305674,203009,185621,12133241,,37967,225031,1900314,341686,24478,139586,270170,62139,43222,1384,529764,1057093,,160843
2021-03-15,13735798,4289990,,1303584,436661,769672,,311769,2062574,40028,309972,5264840,,1986955,1802468,461599,225390,390170,572368,1083807,285216,1421720,961205,609496,819248,143314,126342,419623,402453,840969,1092848,1684592,2114566.0,36741,26375,2106070,8452173,1716549,175898,1033052,336241,5058110,482523,192660,1338319,2054784,92918,49375,345981,105078,301761,370213,280608,1155317,,1232936,806203.0,226628,210621,41900.0,1359826,696861,,,103147,305079,371708,1356172,,355512.0,43107,148102,,173363,932456,1233803,39584,108095,315527,93504,15376092,48142,,171620,407201.0,145642,1361033,597865,384031,727953.0,122671,1187985,,86134,2047437,1440397,2439781,200544,58134,58908,605398,,46585,712397,560061,,46090,0,117521,9904,87364,180546,5338412,185899,30142,3135975,186739,1149992,283779,24591,192800,1113243,47415.0,447591,203700,610289,532827.0,125560,1019576,208978,,188931,,648067,,69523,2077296,8854475,53609,42644,1999652,352958,,178816,312593,99293,219248,11590,140513,521070,,20970,1150980.0,540156,205425,293745,162059,515785,,106610,189026,256836,,7019965,224211,26279,495336,43402,133928,174650,94841,,26271,1855348,68528,42952,,197938,158266,5280,,255517,257178,200840,4713454,,42498,182029,674718,228159,21072,292389,336294,64219,36642,1454,512842,708248,,88806
2021-03-16,12293537,3304561,,1122434,604273,633617,,328389,1150495,41364,449368,3004434,,1380687,2194428,452442,279262,361641,495517,1303087,510659,976714,424175,574082,1996472,163918,97209,400815,361417,360188,933629,11037032,1492104.0,37464,29978,1589824,3811955,1373613,168037,1365944,941008,8509531,510368,217323,2159514,2089916,55398,40569,270853,148342,292167,442101,187843,836205,,1218660,598795.0,524213,164464,51280.0,677783,761365,,,123975,261775,384676,1531915,,181446.0,127255,252984,,119469,836814,1750183,27858,223069,290382,201809,6015242,77977,,201601,323446.0,321931,1585769,723743,316745,657280.0,129795,669662,,69574,1440745,1911362,1585609,340799,94924,82668,1950497,,60505,247796,675769,,34445,0,115462,4477,52569,636250,4144868,152767,20789,1302989,160754,1570333,306283,20318,215037,1061860,45735.0,459834,180666,1465887,445088.0,156957,1138331,574351,,223864,,326523,,58257,1048020,7316341,55971,52419,884835,249117,,255580,118294,91686,245172,19023,154230,214517,,21289,700927.0,533923,189271,388784,131265,426472,,167188,326752,242306,,2215231,1188291,49201,466537,27465,90676,147798,454017,,45809,856250,124321,89547,,278802,192665,3586,,356827,281133,108161,1407480,,127553,183849,413142,676672,29688,165373,238884,98112,60524,2008,1930814,1266129,,112997
2021-03-17,11625146,2588319,,1129037,440713,627439,,262441,1212602,52844,462424,2777471,,1650097,1699489,553064,331019,311682,434891,1347032,882014,1109701,437995,1200355,1543163,171033,344497,236444,554201,388956,789945,5306132,1417642.0,77195,56484,1041206,3395407,937622,262406,1216184,780786,5826891,673503,178665,1156411,1569225,81576,30357,403953,106640,415363,555765,220982,742646,,901760,605080.0,637158,193402,53067.0,607010,699911,,,103359,224697,286847,2378468,,387484.0,59972,229398,,95366,897682,1191179,26149,197576,209921,263349,2958854,94919,,174003,344258.0,315713,2195841,335768,264067,631282.0,154923,748297,,67936,1116835,2253904,1562284,265074,120290,70627,1503983,,50852,403319,595720,,40168,0,111838,15710,51297,422952,4375574,724468,23369,843980,173680,770844,383720,18141,164381,814311,65461.0,395153,177483,1022937,657814.0,185669,848432,233210,,316630,,492658,,55264,881243,5737472,45345,36489,795811,190575,,166237,155597,63688,172704,19191,142916,207069,,15730,659951.0,330306,215973,882438,111616,936249,,145544,1209726,250114,,1335291,305288,23267,303500,29953,148157,94300,350844,,171774,927868,159712,130048,,320304,155151,3242,,393629,143699,118870,1503932,,48787,145387,771491,482119,19529,123786,212501,55152,242044,1417,1440376,668362,,336278
2021-03-18,18585244,4426840,,1293970,543083,1005422,,445032,2482452,42774,422784,5872657,,2974612,2120401,590845,354204,422731,484633,1879836,544550,1981885,411970,1818409,1400789,170915,128161,228241,417876,299263,1651043,3839586,2447410.0,42230,40741,2216882,3236965,1624434,199001,1171087,554558,9731574,3122881,220459,865731,2824744,105787,37407,771697,90839,326174,361721,264625,697011,,971163,1074214.0,338021,263581,66154.0,516712,694918,,,161784,285917,391703,1457639,,255292.0,64304,333102,,234789,3250047,2323446,44147,210294,353770,219067,3265419,112194,,324627,657728.0,279124,1950975,382185,405778,537080.0,97938,490024,,69501,2777458,2608976,2027061,249460,139262,67977,874245,,54734,440219,1162534,,114712,0,71341,20292,71258,212536,6927617,293603,14636,763440,232643,2041284,586113,17816,133721,921161,60258.0,420044,224779,839121,465012.0,169417,1355131,257474,,317805,,379222,876189.0,45947,1124430,6944984,53588,31293,803809,230532,,185857,122469,645662,431078,11947,235598,234881,,22394,640872.0,226253,168668,573210,130580,1733883,,146509,224906,334678,,1243228,443646,21661,389936,46118,123283,133394,209647,,49935,532728,120219,203186,,254923,159527,6232,,227665,202995,162495,1225626,,61926,652345,643821,344051,27771,175906,157366,55176,147145,766,596753,847794,,314591
2021-03-19,15869700,4015627,,2026932,328741,1055587,,745638,2611996,47932,353998,4066688,,3265386,2617070,525095,271511,527826,553669,2008537,330774,1061030,584665,1258199,1195480,242914,111299,229149,742847,269284,1832153,3354980,2969786.0,51110,67989,4308046,3536615,3869038,217353,1426244,537750,13534303,1363017,141441,1150652,3439439,87906,62986,516981,116569,370376,739646,256802,1797497,,1359694,2656126.0,345445,281709,132058.0,552711,755209,,,200634,1109384,1247509,1472185,,211070.0,101754,521193,,127107,2811812,1705907,29338,228631,422309,171192,2898706,106717,,280155,472786.0,459952,1994342,395948,385155,642466.0,157682,1112751,,111638,4696690,2695266,1971141,174904,79204,75701,642007,,139852,546764,913831,,294876,0,110431,14601,67939,163356,13468442,140111,20782,1845263,139097,1173576,519147,36971,173139,643485,67794.0,582075,181127,992719,468068.0,207125,795852,353208,,223482,,668468,12468903.0,59740,5363846,9313393,61035,37383,823966,171671,,448719,117140,194753,384009,9855,168001,345956,,21730,640739.0,275248,2459874,370499,228510,1120208,,689830,179972,437802,,1027115,253439,21876,354878,53861,102389,528885,259762,,55943,476842,104708,181757,,212109,158864,2931,,249813,331064,104872,2044566,,62610,316277,954667,237226,16607,174791,139791,55300,389252,1485,532275,749149,,192482
2021-03-22,12670506,2727719,,1212920,345386,739527,,328453,2383071,26505,324403,2875148,,2058874,6715213,436199,227781,472483,561783,1213561,394411,614742,633185,911358,962272,116855,68184,278142,592657,259520,972062,9591472,1656492.0,135215,35056,2044278,2290035,957234,159887,766111,595899,17226746,617283,111425,1448820,1671812,112663,48904,315035,98583,286294,431892,217593,4095875,,912508,1548005.0,236665,188476,37794.0,644423,408186,,,95438,170073,278785,2817294,,202809.0,42513,280810,,156537,1948294,4020838,28519,135347,182279,263574,6503952,59491,,218172,403798.0,399745,1617018,604070,514437,495656.0,78336,2036314,,125312,1941444,2963010,1768006,142954,113787,90722,581222,,46865,496920,687014,,102302,0,65945,64209,38812,218939,3651697,164058,14155,3384698,119136,10662058,291380,39621,131961,901065,117396.0,277915,165881,727290,589510.0,172063,837798,234654,,176685,,663667,4675116.0,34406,1314073,46661593,28963,39609,799870,160720,,243948,74221,148593,168988,8528,162349,253413,,18377,683311.0,260651,986547,249208,123308,1892196,,140726,122022,345724,,907692,358793,15273,252603,36678,109608,14396151,265024,,30967,476804,131071,214342,,190005,183734,73487,,230483,162141,120710,1023253,,51633,210892,409626,192840,13212,179904,107161,93163,45804,394,449491,628516,,102255
2021-03-23,13299907,3839090,,1193113,510446,1024811,,301860,1919932,41745,340430,3263690,,2132689,1853777,658594,195579,488259,866278,1363918,399872,597638,696250,1167110,2053555,118428,77031,225123,921293,330135,1171142,4497658,1372690.0,55408,37572,1846446,2399426,971235,165420,1786684,727322,26263232,608847,257086,761766,1677696,161840,48036,379964,89918,356481,297321,304469,1547311,,828990,1373234.0,346764,197816,31147.0,1785045,563121,,,138513,181980,338589,2405924,,182932.0,46149,330630,,132363,4229806,3140131,26884,237156,328814,322574,17722499,122476,,224806,290725.0,579430,1675024,614379,327347,680971.0,103345,806733,,69194,2164068,4979470,1764973,195878,106232,78190,946415,,39491,373424,692425,,54533,1347297,266529,1203732,61987,259885,4567168,234490,34673,1487360,157388,3655572,273062,37113,143417,710910,85063.0,432190,213098,746026,367260.0,367474,1068412,274686,,325895,,430096,2980953.0,58470,1797224,32495164,46179,72966,3365817,209602,,215458,107357,262483,172574,22474,138692,280682,,17245,1236203.0,320390,352341,976296,384211,1146851,,109851,138646,685721,,1143570,302474,24785,314609,41027,185617,2123865,268338,,37266,574683,90320,129927,,317125,205247,6288,,343321,280583,199309,3767590,,42919,314413,649036,781846,17739,139064,163460,73235,42279,400,607748,656671,,126241
2021-03-24,17926638,3894080,,1736234,292106,1049551,,348476,1460785,26106,303033,2686631,,1842963,1898044,332411,146175,486233,684228,1502202,367493,339345,322730,763754,1127948,84116,67135,385081,432463,295851,877280,1836127,1508908.0,27553,45201,1887860,19900899,926966,263229,1371421,506234,19852644,463708,167205,727188,1836301,81141,40969,288563,91603,407338,455925,330709,1239659,,4233781,830760.0,378829,228878,41805.0,630638,484529,,,104952,200501,189548,6369047,,144804.0,47353,214364,,97579,2253903,1687164,16478,96219,290906,242956,5959658,164927,,155058,232456.0,216173,1684892,485624,273800,396316.0,86264,673765,,63861,1628789,1657237,1970681,130848,47202,48361,743895,,25253,395855,1078290,,75816,629980,129427,1890705,36569,190161,4249802,180590,40893,1959425,126381,1625606,236166,39690,131961,733962,66386.0,304353,201995,883249,374373.0,188409,720566,185516,,190043,,691604,1707179.0,47782,683653,15440875,81106,38805,1196899,165980,,240606,82235,127290,119933,16437,130334,233651,,38573,436032.0,198311,261409,382507,167741,1676814,,62098,115257,314265,,787537,343959,18024,328317,33230,115660,902076,100267,,20475,587724,88120,106726,,217747,90866,5419,,209481,380883,149828,1094619,,149224,149524,743186,776145,18454,117126,159600,95480,67878,563,435014,582863,,72734
2021-03-25,14758826,4157799,,896035,299843,1087519,,235573,2493672,27101,666583,3035857,,2361439,2149782,357243,420832,369242,706266,1651071,318118,512224,398090,672585,1138392,118485,89945,349761,398363,201537,747536,3174073,1843536.0,84927,38119,897932,9745237,721285,169618,1223661,530883,12848857,359939,156215,984830,1780315,121583,31543,388531,87119,422885,352065,264341,805213,,1586151,1053875.0,251635,181616,46339.0,776814,374990,,,113560,194839,293077,2590310,,306749.0,38611,231774,,193008,1788181,1334838,31990,261500,230318,280293,3580225,86487,,230202,328715.0,268117,1508707,568611,353740,379709.0,163719,5222081,,72221,1431588,1994948,7700096,144444,48821,190165,635259,,21347,465817,2384406,,119213,653266,139283,1795878,51649,1415910,3004674,110298,196692,1377964,121895,2252887,562083,30542,201111,1720814,62120.0,369201,119019,468499,374619.0,217947,723135,186854,,167318,,449928,1111829.0,39648,1110543,13426273,57862,145811,1040241,130338,,166421,176796,292695,427117,40024,111886,284334,,34219,705724.0,157874,228921,349699,126860,599711,,76101,109336,251280,,756622,302342,15874,296779,49839,99663,564545,270158,,57411,380716,106001,65558,,272851,211585,7788,,163496,192761,118961,858998,,209785,153064,1364445,774740,15613,97718,112933,70286,43652,799,301249,588785,,111424
2021-03-26,12845778,3835443,,1254208,352465,1480861,,377861,1497578,34993,457545,2818916,,2905443,4534073,853003,833364,354580,983536,1297853,323655,439098,616710,691786,1993831,129501,151116,1473956,505086,1926320,1292397,1822468,2007029.0,80397,34773,1044304,52095837,1273609,127415,6386747,624049,54130619,339616,166262,473045,1481865,145938,189015,384547,121544,372335,436300,439068,1401440,,1683335,2040897.0,195945,153128,76472.0,840551,825840,,,176947,177123,254124,4755324,,396518.0,57568,241661,,98617,1101536,2576728,34645,98207,264184,230184,4586043,58440,,467424,300995.0,230412,4901953,559223,801902,459156.0,104756,3500513,,74825,1583802,1602435,3354952,159470,53645,173281,731957,,21929,340382,1850706,,81143,409787,112622,411315,74187,887326,3610018,159998,126491,4700508,142051,6529860,302859,24304,360355,2695386,103735.0,546957,269899,475966,646906.0,169543,656433,200972,,195164,,1296751,1157841.0,35258,1012492,28542317,76017,66296,1424298,497824,,220077,193392,197767,403361,33602,110195,276298,,13582,609982.0,200006,428553,605535,226895,453325,,68417,131583,313813,,889681,208940,17902,305355,28074,125430,9528602,505586,,33991,425680,59174,55321,,398818,177256,13601,,298478,253207,136734,1302321,,152253,206190,956513,407443,11993,150905,263122,272149,36175,810,527227,502758,,52441
2021-03-29,14952134,3575226,,1651912,314526,1184415,,422645,1606373,55669,406018,2504264,,1997146,8265923,909999,374858,292517,2155083,1030722,284494,1082617,798760,878014,1212152,95891,107852,1994895,556793,1304188,1030007,1814020,1715889.0,89864,32702,808034,68050231,1277563,131645,2281780,275352,41757002,331847,191280,473339,1730505,151195,140320,349113,110473,508667,393575,393977,942185,,1214069,5615548.0,228504,220634,57025.0,1228584,518434,,,370721,221559,274024,3492524,,225213.0,72357,284033,,220823,1741007,3539895,26838,208534,258130,156464,10592458,93871,,410598,523105.0,245482,2125105,1059718,1169886,468907.0,53284,8131011,,75625,1354846,2021351,3013254,159519,131291,343144,493813,,38272,383324,1239269,,117280,285569,83175,780985,63536,368782,3529085,230583,92665,4047566,86284,1762672,881832,25197,268744,3629480,249382.0,452741,393518,768337,777910.0,166435,1050413,346919,,194936,,2005314,1412312.0,40692,943647,16221937,32864,82670,1837509,789533,,201909,142160,236209,304956,52434,132285,390315,,34915,582974.0,476139,624448,517121,134483,570566,,116661,120862,310038,,950046,212892,44469,585996,31881,90806,3089190,753491,,28353,344281,95408,83775,,438022,286894,18189,,411651,131603,185789,787636,,107560,237057,807445,548456,13513,155630,152892,191172,79639,831,568065,1074724,,102438
